host,stage,detection_timestamp,source,SYSCALL,detection_details,threat_Score,certainity_Score
ta1-trace,1,2018-04-10T10:12:38.000000000-04:00,firefox:DE23CD21-E723-DB1E-A69B-0AB10696E189,CONNECT,66.151.152.125:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:12:43.000000000-04:00,firefox:4AFAE834-D000-DACD-0F84-640FEFBF3314,CONNECT,162.97.114.199:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:08.000000000-04:00,firefox:622B348E-56F9-0382-7995-C85E3492CE89,CONNECT,64.233.169.103:443,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:13.000000000-04:00,firefox:E3CA5C39-E5E3-1C8F-3E02-8437BA4F065D,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:60AB74B0-B5FF-F697-50F7-C5E4D98BC8EC,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:E52F28DE-A61E-A95E-3711-5D294D643701,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:A54F18C0-C0B7-7073-B44B-70138BD97C2C,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:3A592329-F0E1-24D3-20F8-768F6CB9486F,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:420A9A2E-CED3-242B-21D3-8524D86960C4,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:ADEDF3AA-BF6C-6FE0-6EBB-B70890AB2DAE,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:5E19D1F0-5BF8-12B7-F257-A9671308F596,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:AC754F7D-EE0A-3C65-6189-D7BF45C66539,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:60ED7E66-8B94-C17A-9B1D-5FF558184A82,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:729452F3-7829-AD54-F375-0D0CBA761A66,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:0D8044D6-5912-58E8-EFA1-DC90D05A5F92,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:38D2F344-6CCF-B70F-FAF1-99FF6561A6E0,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:81CF0D09-F47A-89E7-1057-9D6645F1CFF0,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:24F7005E-5E18-6630-6942-60399EBD1B09,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:6E3AF85D-3468-AC67-5AA1-8BEECA04C512,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:81EE8636-1DD2-5597-82CC-1CC69BF3EA2F,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:D1B5311D-4B11-31A6-5950-8ADC1D808486,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:65EB1AFE-1D53-D20E-041D-F4D988D36393,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:701D7E3C-7327-F7FC-0E98-1E5877BD1121,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:2AE53375-10B0-EA80-D173-C5B457DB8185,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:680C4D61-6B65-6424-B578-37872A52670F,CONNECT,66.151.244.162:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:B2CC9E82-6C0F-5676-90CF-3F3833AEC932,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:36E44A27-86C9-0556-4D5D-43A2730D252A,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:D1BD36F2-7854-7A83-84E3-B6EAFEF333E2,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:EDA7803D-A9CD-0626-3997-6CF44BF7A9AD,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:F3BF6653-5BCC-7DB3-971F-18BD5738763B,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:9606EE47-FB52-E1DD-165A-94810726B478,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:845E83EE-7231-7165-1FCD-34393EA8D6ED,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:EF3F6A6F-612D-4964-F000-E95B830368A9,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:2410E785-9DF5-30DC-0232-A79448A5AFBD,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:2A65A1AE-69AB-8DD8-555C-1FE8D1B6E97C,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:96F64592-29D7-5544-BB08-95C1C17F56AD,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:547168CC-98D0-632F-81D2-F90C49CEF5D5,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:E1DE13D6-18FE-27B6-3B6C-04E8C8ED877D,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:1C7CDF4E-2369-5A0B-A763-51D7073DCC1F,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:098D7103-3815-1ABE-B54A-285D8D89BD6B,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:084816C9-F389-2055-0A8C-95A9ED5E14D6,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:3F6D02F1-DFE0-8253-B228-507FDC9AA3D0,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:F3017B5F-C355-E0EC-0C7D-CE75D81D6A24,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:21.000000000-04:00,firefox:3B238A66-DC96-E6B9-CA8F-5C4FDE7CA4B0,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:22.000000000-04:00,firefox:9C7017E8-F862-D39F-9231-EE96ACA2123E,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:22.000000000-04:00,firefox:735B0557-F58B-D575-1B3B-5ADA331D9CA1,CONNECT,209.132.177.50:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:83499246-B054-C473-8B98-8C9A1F21028B,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:1509AD56-A02B-C218-7E3A-E7D4F4BB3982,CONNECT,209.234.226.113:443,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:1F1D19D1-0F86-893C-9E26-257DB9A229EB,CONNECT,130.94.77.118:443,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:64630CE6-48C2-0BBB-D566-372F3800BAC3,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:52BF39FD-E5A7-8524-F928-257861FA40F9,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:52BF39FD-E5A7-8524-F928-257861FA40F9,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:52BF39FD-E5A7-8524-F928-257861FA40F9,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:52BF39FD-E5A7-8524-F928-257861FA40F9,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:52BF39FD-E5A7-8524-F928-257861FA40F9,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:ABEE5942-5C7E-1EC1-3D52-1447DC4DB64D,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:50B30AA2-2556-98FD-85E2-8DBEF4BF6A90,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:13491237-F8E0-E6BC-6D21-02664AF3CC9E,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:36A45E8B-E322-A361-B7F5-5E3D95213B31,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:9CCDC6C0-7310-1147-E34E-AE06F51BE1A5,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:0EF67488-8FC8-500B-3D4D-252E12E2EAF7,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:009E8286-60B7-56DC-6B09-9BB7E95EE9E9,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:906C21DA-0B40-341C-DD0D-C86DA6F6133A,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:A345E2DB-0D22-856A-1125-EE97EA9518AB,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:E759C4A4-AEA5-9B6C-4D4A-CDD59783EF94,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:C8B8A0CC-1663-674D-769E-DEE5B27CC94C,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:A1BCCA94-7F85-02DC-A575-98DAE4FEE11A,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:1C7703C8-45A9-6D28-6EA7-746FE86A9175,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:0FD662AF-9270-2DB0-8B6B-AAFCAE3135A3,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:67B517D7-CA9C-F4E1-A16E-0D783F2A8455,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:0C3287F0-40A3-A4DB-1F2D-74830838329D,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:8786A08F-A2AC-52DB-C9F6-7DCDA4422EAD,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:D19EB193-0893-381C-0435-F0D4D3C04151,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:F56069B4-AB3A-F172-C2B5-EA6D803C52F7,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:0E88A653-3089-1962-3319-A450177DA9B7,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:2A9C1071-EDD9-FF40-7541-8D3F5636752C,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:B99757DC-286F-9D60-60FA-B2D258E0FF89,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:F1A98D12-19CF-A995-45CC-85E6A3B5AD38,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:3430FC34-FBC8-952A-2ED0-19F82D209D89,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:E2561CBC-87EE-83E6-6492-D17E0AF9AF60,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:3AEE1651-0FBB-0215-5C7A-555F1F556EDA,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:03B7B5A7-CACD-C170-5BE5-9A547447B60B,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:397B573E-FEA5-1DC8-67E4-3D64F4B30235,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:8182B887-A121-29DC-9056-93C244868B38,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:4F88E2BF-8140-368B-849F-2726B9FE976C,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:771A1FFF-C433-23D3-E872-CD3ADEBEFBDF,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:19A943A9-2B45-248F-FDA9-9A47CFF1E539,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:F9BBAB4E-3AA6-0609-B694-A4AC4526F13F,CONNECT,209.234.226.113:443,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:E890A9C9-6518-77F8-0E52-F5E25670D042,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:923AEF50-7758-2F7F-EE47-660556A673BD,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:09080ED8-2191-FF63-B25C-7B52183619C5,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:3AC56BE3-427D-CCA0-0C70-3942C080690F,CONNECT,130.94.77.118:443,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:1D821E29-5BA0-745F-296C-76856952F1B0,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:1A12C2B9-E2AC-C7C2-7109-946B3CC667ED,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:599EDE60-27FD-515B-59DC-605DFB107E40,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:6847EEC3-47F2-8ABF-2669-767AF6A6240D,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:C7F54577-D73F-D076-4F19-097B7B5C9196,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:C9CF3267-B6C5-CD8C-E707-8CB4C6F16C9E,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:3A8DD695-6B4A-CF16-41DF-6E96D5E0E27B,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:CD970AE6-F70C-C5A7-F451-44666A1026CA,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:F0867EAB-DAEA-24B0-15B0-123A3C12AEFF,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:30740682-5905-BBCF-2769-6DA7707AFF1D,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:30740682-5905-BBCF-2769-6DA7707AFF1D,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:35DE637F-5854-6DC9-F23D-73C419507134,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:E4A5C46B-0AAD-38B9-39C2-A168088D3E72,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:4C92FD8C-2675-5C46-F6CB-61CF57EEFA8E,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:4A657458-32BF-A3A5-6DEF-32FB3ADE232B,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:40C5A61F-B460-A3A7-8B9A-B5F5DCA8E925,CONNECT,64.154.82.103:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:5B4536F2-D3E1-4345-ADEF-9678421EF24E,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:90400B80-3BCC-EB41-B384-7946700EA16A,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:1736530C-7BCE-3DE7-3251-72F5D5D79C75,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:2A09D5BC-588D-061B-2BDF-E462123774A1,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:2D3AD253-BB14-330F-1AD8-3441D2ADFBC5,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:B6B2162F-6A8E-98AE-B1BE-09830DB668FE,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:14:43.000000000-04:00,firefox:1A14F946-B8E9-21CB-5B2E-569BC3BF0284,CONNECT,162.93.202.80:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:15:06.000000000-04:00,firefox:C133CAF6-6523-DCB1-066B-A477FCDCCFD1,CONNECT,64.4.125.136:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:15:06.000000000-04:00,firefox:A4459657-E006-17BC-6DEF-3D7ADBD24B57,CONNECT,64.4.125.136:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:15:06.000000000-04:00,firefox:07A73B35-7630-1290-765E-BFF58C2E1C04,CONNECT,64.4.125.136:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:15:06.000000000-04:00,firefox:FAA83248-D620-6182-AB61-289357B5176F,CONNECT,64.4.125.136:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:15:06.000000000-04:00,firefox:FAA83248-D620-6182-AB61-289357B5176F,CONNECT,64.4.125.136:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:15:06.000000000-04:00,firefox:D2BABC0D-B089-241C-CF3E-784216E377F0,CONNECT,64.4.125.136:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:15:06.000000000-04:00,firefox:DEB79195-FC97-79A9-0911-99DBD092DE5A,CONNECT,64.4.125.136:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:15:06.000000000-04:00,firefox:2A8088E9-97B8-8296-4816-83EDB4D55C41,CONNECT,64.4.125.136:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:15:06.000000000-04:00,firefox:CBA92CF3-788A-367F-FBFD-7598AE0B09D4,CONNECT,64.4.125.136:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:15:06.000000000-04:00,firefox:AD9D06BE-E05B-4DBD-B9C2-18C091E055AC,CONNECT,64.4.125.136:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:15:06.000000000-04:00,firefox:D8734369-EB5A-AB27-1EF7-CCE6B1DC1965,CONNECT,64.4.125.136:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:15:06.000000000-04:00,firefox:5D259566-2062-45B0-6259-F6E3B606ABEA,CONNECT,64.4.125.136:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:15:06.000000000-04:00,firefox:4421EB05-043E-A7BA-7A9E-220EB7C92EB1,CONNECT,64.4.125.136:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:15:06.000000000-04:00,firefox:75E78558-943A-2F76-350E-5B033B13E7B8,CONNECT,64.4.125.136:80,2.1435469250725863,10.0
ta1-trace,1,2018-04-10T10:15:06.000000000-04:00,firefox:570C3447-02D7-543A-4643-0BEB70DE3F09,CONNECT,64.4.125.136:80,2.1435469250725863,10.0
