host,stage,detection_timestamp,source,SYSCALL,detection_details,threat_Score,certainity_Score
cadets,1,2018-04-07T11:44:40.000000000-04:00,wget:95A582B9-3A7A-11E8-B8CE-15D78AC88FB6,READ,207.46.73.60:80,2.1435469250725863,10.0
cadets,1,2018-04-07T11:44:40.000000000-04:00,wget:95A582B9-3A7A-11E8-B8CE-15D78AC88FB6,READ,207.46.73.59:80,2.1435469250725863,10.0
cadets,1,2018-04-07T12:24:37.000000000-04:00,wget:2A302171-3A80-11E8-B8CE-15D78AC88FB6,READ,66.252.21.131:80,2.1435469250725863,10.0
cadets,1,2018-04-07T12:24:37.000000000-04:00,wget:2A302171-3A80-11E8-B8CE-15D78AC88FB6,CONNECT,66.252.21.131:80,2.1435469250725863,10.0
cadets,1,2018-04-07T12:24:37.000000000-04:00,wget:2A302171-3A80-11E8-B8CE-15D78AC88FB6,READ,66.252.21.131:80,2.1435469250725863,10.0
cadets,1,2018-04-07T13:57:30.000000000-04:00,wget:23C97D4F-3A8D-11E8-B8CE-15D78AC88FB6,READ,83.150.97.73:80,2.1435469250725863,10.0
cadets,1,2018-04-07T13:57:30.000000000-04:00,wget:23C97D4F-3A8D-11E8-B8CE-15D78AC88FB6,CONNECT,83.150.97.73:80,2.1435469250725863,10.0
cadets,1,2018-04-07T13:57:30.000000000-04:00,wget:23C97D4F-3A8D-11E8-B8CE-15D78AC88FB6,READ,83.150.97.73:80,2.1435469250725863,10.0
cadets,1,2018-04-07T14:09:09.000000000-04:00,wget:C4906459-3A8E-11E8-B8CE-15D78AC88FB6,CONNECT,212.60.66.243:80,2.1435469250725863,10.0
cadets,1,2018-04-07T14:09:09.000000000-04:00,wget:C4906459-3A8E-11E8-B8CE-15D78AC88FB6,READ,212.60.66.243:80,2.1435469250725863,10.0
cadets,1,2018-04-07T14:09:09.000000000-04:00,wget:C4906459-3A8E-11E8-B8CE-15D78AC88FB6,READ,212.60.66.243:80,2.1435469250725863,10.0
cadets,1,2018-04-07T14:09:09.000000000-04:00,wget:C4906459-3A8E-11E8-B8CE-15D78AC88FB6,READ,212.60.66.243:80,2.1435469250725863,10.0
cadets,1,2018-04-07T14:09:09.000000000-04:00,wget:C4906459-3A8E-11E8-B8CE-15D78AC88FB6,READ,212.60.66.243:80,2.1435469250725863,10.0
cadets,1,2018-04-07T15:35:11.000000000-04:00,wget:C938F4E1-3A9A-11E8-B8CE-15D78AC88FB6,READ,212.60.66.243:80,2.1435469250725863,10.0
cadets,1,2018-04-07T15:35:11.000000000-04:00,wget:C938F4E1-3A9A-11E8-B8CE-15D78AC88FB6,READ,212.60.66.243:80,2.1435469250725863,10.0
cadets,1,2018-04-07T15:35:11.000000000-04:00,wget:C938F4E1-3A9A-11E8-B8CE-15D78AC88FB6,CONNECT,212.60.66.243:80,2.1435469250725863,10.0
cadets,1,2018-04-07T15:35:11.000000000-04:00,wget:C938F4E1-3A9A-11E8-B8CE-15D78AC88FB6,READ,212.60.66.243:80,2.1435469250725863,10.0
cadets,1,2018-04-07T15:35:11.000000000-04:00,wget:C938F4E1-3A9A-11E8-B8CE-15D78AC88FB6,READ,212.60.66.243:80,2.1435469250725863,10.0
cadets,1,2018-04-07T15:39:52.000000000-04:00,wget:713A2CD4-3A9B-11E8-B8CE-15D78AC88FB6,READ,83.150.97.73:80,2.1435469250725863,10.0
cadets,1,2018-04-07T15:39:52.000000000-04:00,wget:713A2CD4-3A9B-11E8-B8CE-15D78AC88FB6,CONNECT,83.150.97.73:80,2.1435469250725863,10.0
cadets,1,2018-04-07T15:39:52.000000000-04:00,wget:713A2CD4-3A9B-11E8-B8CE-15D78AC88FB6,READ,83.150.97.73:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:06:40.000000000-04:00,wget:9144BCC2-3AA7-11E8-B8CE-15D78AC88FB6,READ,207.46.73.60:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:06:40.000000000-04:00,wget:9144BCC2-3AA7-11E8-B8CE-15D78AC88FB6,READ,207.46.73.60:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:06:40.000000000-04:00,wget:9144BCC2-3AA7-11E8-B8CE-15D78AC88FB6,READ,207.46.73.60:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:06:40.000000000-04:00,wget:9144BCC2-3AA7-11E8-B8CE-15D78AC88FB6,READ,207.46.73.60:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:06:40.000000000-04:00,wget:9144BCC2-3AA7-11E8-B8CE-15D78AC88FB6,READ,207.46.73.60:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:06:40.000000000-04:00,wget:9144BCC2-3AA7-11E8-B8CE-15D78AC88FB6,CONNECT,207.46.73.59:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:06:40.000000000-04:00,wget:9144BCC2-3AA7-11E8-B8CE-15D78AC88FB6,READ,207.46.73.60:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:06:40.000000000-04:00,wget:9144BCC2-3AA7-11E8-B8CE-15D78AC88FB6,CONNECT,207.46.73.60:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:06:40.000000000-04:00,wget:9144BCC2-3AA7-11E8-B8CE-15D78AC88FB6,READ,207.46.73.60:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:06:40.000000000-04:00,wget:9144BCC2-3AA7-11E8-B8CE-15D78AC88FB6,READ,207.46.73.59:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:06:40.000000000-04:00,wget:9144BCC2-3AA7-11E8-B8CE-15D78AC88FB6,READ,207.46.73.60:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:06:40.000000000-04:00,wget:9144BCC2-3AA7-11E8-B8CE-15D78AC88FB6,READ,207.46.73.60:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:06:40.000000000-04:00,wget:9144BCC2-3AA7-11E8-B8CE-15D78AC88FB6,READ,207.46.73.60:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:06:40.000000000-04:00,wget:9144BCC2-3AA7-11E8-B8CE-15D78AC88FB6,READ,207.46.73.60:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:37:15.000000000-04:00,wget:D69A2991-3AAB-11E8-B8CE-15D78AC88FB6,READ,193.40.5.73:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:37:15.000000000-04:00,wget:D69A2991-3AAB-11E8-B8CE-15D78AC88FB6,READ,193.40.5.73:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:37:15.000000000-04:00,wget:D69A2991-3AAB-11E8-B8CE-15D78AC88FB6,CONNECT,193.40.5.73:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:35.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:53.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:42.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,CONNECT,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:45.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:39.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,CONNECT,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:38.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:51.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:40.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:34.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:34.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:51.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:47.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:46.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:35.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,CONNECT,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:38.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:47.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:37.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,CONNECT,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:40.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:40.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:50.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:42.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:39.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:51.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:45.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:45.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:48.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:49.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:50.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:38.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:48.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,CONNECT,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:33.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:44.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,CONNECT,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:41.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:47.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:52.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:47.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:38.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:33.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,CONNECT,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:51.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:38.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:37.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:45.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:52.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:42.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:38.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:52.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:37.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:36.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:51.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:35.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:49.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:38.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:38.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:50.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,CONNECT,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:47.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:38.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,CONNECT,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:33.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:40.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:47.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,CONNECT,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:49.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:35.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,CONNECT,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:53.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,CONNECT,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:36.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:54.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:40.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,CONNECT,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:35.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:47.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:41.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:54.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:35.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:42.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:44.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:37.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:47.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:37.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:37.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:39.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:53.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:34.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:52.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:36.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:37.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:45.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,CONNECT,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:52.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:40.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:49.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:52.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:45.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:51.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:36.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:44.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:43.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:51.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:39.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:35.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:36.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:42.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,CONNECT,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:39.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:47.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,CONNECT,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:51.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:36.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:33.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:42.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:52.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:40.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:51.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:42.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:46.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:39.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:33.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:50.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
cadets,1,2018-04-07T17:38:51.000000000-04:00,wget:055C863D-3AAC-11E8-B8CE-15D78AC88FB6,READ,207.25.80.123:80,2.1435469250725863,10.0
