1557844902.199:1745090350,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844902.199:1745090347,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844902.199:1745090344,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844902.167:1745086623,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844902.167:1745086622,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844902.163:1745086563,32AD53CF-4D94-2038-7492-C4E9A9166CDE:tar,MMAP,C406BDFF-6FF7-CAB2-51C9-D0DF7DC17E3C,/etc/passwd,ta1-trace-2
1557844902.147:1745086438,2CC87D29-901E-1B40-74A7-A529C7D89C2D:dpkg-deb,EXECUTE,32AD53CF-4D94-2038-7492-C4E9A9166CDE,tar,ta1-trace-2
1557844902.143:1745086409,5082EA6F-E93A-66CF-C5C4-EEDEF2A36270:dpkg-deb,FORK,2CC87D29-901E-1B40-74A7-A529C7D89C2D,dpkg-deb,ta1-trace-2
1557844902.143:1745086347,0E354C20-0365-3D8E-B821-687511B52F78:dpkg,EXECUTE,5082EA6F-E93A-66CF-C5C4-EEDEF2A36270,dpkg-deb,ta1-trace-2
1557844902.143:1745086346,C8B7FB13-F5EA-A0DE-4EEC-4044AAB428F6:dpkg,FORK,0E354C20-0365-3D8E-B821-687511B52F78,dpkg,ta1-trace-2
1557844902.143:1745086302,C8B7FB13-F5EA-A0DE-4EEC-4044AAB428F6:dpkg,MMAP,C406BDFF-6FF7-CAB2-51C9-D0DF7DC17E3C,/etc/passwd,ta1-trace-2
1557844902.143:1745086296,C8B7FB13-F5EA-A0DE-4EEC-4044AAB428F6:dpkg,MMAP,C406BDFF-6FF7-CAB2-51C9-D0DF7DC17E3C,/etc/passwd,ta1-trace-2
1557844902.143:1745086290,C8B7FB13-F5EA-A0DE-4EEC-4044AAB428F6:dpkg,MMAP,C406BDFF-6FF7-CAB2-51C9-D0DF7DC17E3C,/etc/passwd,ta1-trace-2
1557844902.143:1745086284,C8B7FB13-F5EA-A0DE-4EEC-4044AAB428F6:dpkg,MMAP,C406BDFF-6FF7-CAB2-51C9-D0DF7DC17E3C,/etc/passwd,ta1-trace-2
1557844902.143:1745086276,C8B7FB13-F5EA-A0DE-4EEC-4044AAB428F6:dpkg,MMAP,C406BDFF-6FF7-CAB2-51C9-D0DF7DC17E3C,/etc/passwd,ta1-trace-2
1557844902.079:1745086069,231A503F-78AC-BE5C-8B05-D8A7B8043A23:sudo,EXECUTE,C8B7FB13-F5EA-A0DE-4EEC-4044AAB428F6,dpkg,ta1-trace-2
1557844902.079:1745086059,041B9696-06A5-2DDB-2F96-CF2A831EF676:sudo,CHANGE_PRINCIPAL:setgid,231A503F-78AC-BE5C-8B05-D8A7B8043A23,sudo,ta1-trace-2
1557844902.079:1745086058,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844902.079:1745086051,4B62A506-EDE5-13BB-7B59-7D7A63932BCC:sudo,FORK,041B9696-06A5-2DDB-2F96-CF2A831EF676,sudo,ta1-trace-2
1557844902.079:1745086024,4B62A506-EDE5-13BB-7B59-7D7A63932BCC:sudo,MMAP,C406BDFF-6FF7-CAB2-51C9-D0DF7DC17E3C,/etc/passwd,ta1-trace-2
1557844902.079:1745086011,5954DFE0-1169-7956-180F-E56E5632878E:sudo,CHANGE_PRINCIPAL:setuid,4B62A506-EDE5-13BB-7B59-7D7A63932BCC,sudo,ta1-trace-2
1557844902.079:1745086009,5954DFE0-1169-7956-180F-E56E5632878E:sudo,MMAP,C406BDFF-6FF7-CAB2-51C9-D0DF7DC17E3C,/etc/passwd,ta1-trace-2
1557844902.079:1745086004,5954DFE0-1169-7956-180F-E56E5632878E:sudo,MMAP,C406BDFF-6FF7-CAB2-51C9-D0DF7DC17E3C,/etc/passwd,ta1-trace-2
1557844902.079:1745085998,C59C6E48-A4A9-B883-6F85-522F3C650C7B:sudo,CHANGE_PRINCIPAL:update,5954DFE0-1169-7956-180F-E56E5632878E,sudo,ta1-trace-2
1557844902.079:1745085994,5954DFE0-1169-7956-180F-E56E5632878E:sudo,CHANGE_PRINCIPAL:update,C59C6E48-A4A9-B883-6F85-522F3C650C7B,sudo,ta1-trace-2
1557844902.075:1745085803,C99462BE-18FF-E250-6D12-EC6D2A7FE28D:sudo,CHANGE_PRINCIPAL:update,5954DFE0-1169-7956-180F-E56E5632878E,sudo,ta1-trace-2
1557844902.075:1745085784,C59C6E48-A4A9-B883-6F85-522F3C650C7B:sudo,CHANGE_PRINCIPAL:update,C99462BE-18FF-E250-6D12-EC6D2A7FE28D,sudo,ta1-trace-2
1557844902.075:1745085777,C59C6E48-A4A9-B883-6F85-522F3C650C7B:sudo,READ,573E5010-1713-BD2C-2998-A48580BDA4D4,/etc/hosts,ta1-trace-2
1557844902.075:1745085776,C59C6E48-A4A9-B883-6F85-522F3C650C7B:sudo,READ,573E5010-1713-BD2C-2998-A48580BDA4D4,/etc/hosts,ta1-trace-2
1557844902.075:1745085760,C59C6E48-A4A9-B883-6F85-522F3C650C7B:sudo,MMAP,C406BDFF-6FF7-CAB2-51C9-D0DF7DC17E3C,/etc/passwd,ta1-trace-2
1557844902.075:1745085754,AACDCB90-E678-697F-E217-DB0169331DA2:sudo,CHANGE_PRINCIPAL:update,C59C6E48-A4A9-B883-6F85-522F3C650C7B,sudo,ta1-trace-2
1557844902.075:1745085750,C59C6E48-A4A9-B883-6F85-522F3C650C7B:sudo,CHANGE_PRINCIPAL:update,AACDCB90-E678-697F-E217-DB0169331DA2,sudo,ta1-trace-2
1557844902.075:1745085746,AACDCB90-E678-697F-E217-DB0169331DA2:sudo,CHANGE_PRINCIPAL:update,C59C6E48-A4A9-B883-6F85-522F3C650C7B,sudo,ta1-trace-2
1557844902.075:1745085742,C59C6E48-A4A9-B883-6F85-522F3C650C7B:sudo,CHANGE_PRINCIPAL:update,AACDCB90-E678-697F-E217-DB0169331DA2,sudo,ta1-trace-2
1557844902.075:1745085738,AACDCB90-E678-697F-E217-DB0169331DA2:sudo,CHANGE_PRINCIPAL:update,C59C6E48-A4A9-B883-6F85-522F3C650C7B,sudo,ta1-trace-2
1557844902.075:1745085734,C59C6E48-A4A9-B883-6F85-522F3C650C7B:sudo,CHANGE_PRINCIPAL:update,AACDCB90-E678-697F-E217-DB0169331DA2,sudo,ta1-trace-2
1557844902.075:1745085730,AACDCB90-E678-697F-E217-DB0169331DA2:sudo,CHANGE_PRINCIPAL:update,C59C6E48-A4A9-B883-6F85-522F3C650C7B,sudo,ta1-trace-2
1557844902.075:1745085726,5954DFE0-1169-7956-180F-E56E5632878E:sudo,CHANGE_PRINCIPAL:update,AACDCB90-E678-697F-E217-DB0169331DA2,sudo,ta1-trace-2
1557844902.075:1745085711,5954DFE0-1169-7956-180F-E56E5632878E:sudo,MMAP,C406BDFF-6FF7-CAB2-51C9-D0DF7DC17E3C,/etc/passwd,ta1-trace-2
1557844902.075:1745085662,5954DFE0-1169-7956-180F-E56E5632878E:sudo,MMAP,C406BDFF-6FF7-CAB2-51C9-D0DF7DC17E3C,/etc/passwd,ta1-trace-2
1557844902.071:1745085550,0F0ACAD6-CEF3-96CE-967D-30140164FDFB:bash,EXECUTE,5954DFE0-1169-7956-180F-E56E5632878E,sudo dpkg -i xvnc4viewer.deb,ta1-trace-2
1557844902.071:1745085550,2900F4F4-B880-23BC-D3AD-8F4F485693D1:bash,CHANGE_PRINCIPAL:update,0F0ACAD6-CEF3-96CE-967D-30140164FDFB,bash,ta1-trace-2
1557844902.071:1745085544,5372BDA4-CAA4-710D-E06E-BF08E0D54313:bash,FORK,2900F4F4-B880-23BC-D3AD-8F4F485693D1,bash,ta1-trace-2
1557844902.071:1745085539,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,READ,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844902.023:1745085498,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844902.023:1745085439,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,READ,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844901.971:1745085397,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.375:1745046462,FA51865A-E823-D4E1-79E5-6457FEA48FC6:mandb,MMAP,C406BDFF-6FF7-CAB2-51C9-D0DF7DC17E3C,/etc/passwd,ta1-trace-2
1557844899.375:1745046352,610C3679-9079-997A-11DB-C8BA9001B8C9:perl,EXECUTE,FA51865A-E823-D4E1-79E5-6457FEA48FC6,mandb,ta1-trace-2
1557844899.375:1745046351,E5920104-EE78-028B-A19D-17DAC1F4D221:perl,CHANGE_PRINCIPAL:setuid,610C3679-9079-997A-11DB-C8BA9001B8C9,perl,ta1-trace-2
1557844899.375:1745046350,322EFA7E-AA8C-B57B-3435-04E87627E416:perl,CHANGE_PRINCIPAL:setgid,E5920104-EE78-028B-A19D-17DAC1F4D221,perl,ta1-trace-2
1557844899.375:1745046345,322EFA7E-AA8C-B57B-3435-04E87627E416:perl,MMAP,07E87BAE-732D-D58F-383B-111629036544,/etc/shadow,ta1-trace-2
1557844899.375:1745046342,322EFA7E-AA8C-B57B-3435-04E87627E416:perl,MMAP,C406BDFF-6FF7-CAB2-51C9-D0DF7DC17E3C,/etc/passwd,ta1-trace-2
1557844899.371:1745046235,8B3E8FAB-4358-3E0D-E531-F1995C3C6E39:man-db.postinst,EXECUTE,322EFA7E-AA8C-B57B-3435-04E87627E416,perl,ta1-trace-2
1557844899.371:1745046233,519E77F9-71F3-F3D4-E4DD-21BA413B3CD5:man-db.postinst,FORK,8B3E8FAB-4358-3E0D-E531-F1995C3C6E39,man-db.postinst,ta1-trace-2
1557844899.371:1745046212,7490DFF1-249A-FF43-5376-EC3B88E8F238:dpkg,EXECUTE,519E77F9-71F3-F3D4-E4DD-21BA413B3CD5,man-db.postinst,ta1-trace-2
1557844899.371:1745046211,81310ACA-8733-F75D-7BA8-59F0ADB78395:dpkg,FORK,7490DFF1-249A-FF43-5376-EC3B88E8F238,dpkg,ta1-trace-2
1557844899.355:1745046053,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.267:1745045066,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.259:1745044980,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.251:1745044430,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.247:1745043875,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.239:1745043314,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.227:1745042761,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.215:1745042195,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.207:1745041537,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.199:1745040985,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.191:1745040420,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.183:1745039870,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.155:1745039409,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.155:1745039406,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.155:1745039403,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.155:1745039400,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.155:1745039399,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.155:1745039396,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.155:1745039391,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.155:1745039390,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.155:1745039387,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.127:1745035787,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.099:1745035633,D0DEE42D-20C8-C842-514C-5F6E501A12CA:sudo,EXECUTE,81310ACA-8733-F75D-7BA8-59F0ADB78395,dpkg,ta1-trace-2
1557844899.099:1745035623,A66739AC-4C2E-D6F7-A536-19B114E774CB:sudo,CHANGE_PRINCIPAL:setgid,D0DEE42D-20C8-C842-514C-5F6E501A12CA,sudo,ta1-trace-2
1557844899.099:1745035617,0E3A1F6E-1F17-01FA-4B96-8D743AD6FE06:sudo,FORK,A66739AC-4C2E-D6F7-A536-19B114E774CB,sudo,ta1-trace-2
1557844899.099:1745035612,9AE41E3B-3E23-59F1-FF55-5CA326EEC9FE:sshd,WRITE,7E78DFC1-00E8-EE69-7FEA-0EE11E82B215,128.55.12.122:50884,ta1-trace-2
1557844899.099:1745035588,0E3A1F6E-1F17-01FA-4B96-8D743AD6FE06:sudo,MMAP,C406BDFF-6FF7-CAB2-51C9-D0DF7DC17E3C,/etc/passwd,ta1-trace-2
1557844899.099:1745035575,7FA4C117-5306-E041-8868-E0E9F7E6380D:sudo,CHANGE_PRINCIPAL:setuid,0E3A1F6E-1F17-01FA-4B96-8D743AD6FE06,sudo,ta1-trace-2
1557844899.099:1745035573,7FA4C117-5306-E041-8868-E0E9F7E6380D:sudo,MMAP,C406BDFF-6FF7-CAB2-51C9-D0DF7DC17E3C,/etc/passwd,ta1-trace-2
1557844899.099:1745035568,7FA4C117-5306-E041-8868-E0E9F7E6380D:sudo,MMAP,C406BDFF-6FF7-CAB2-51C9-D0DF7DC17E3C,/etc/passwd,ta1-trace-2
1557844899.099:1745035562,A9F7BF32-E610-F167-B72C-E3E8B093A2BC:sudo,CHANGE_PRINCIPAL:update,7FA4C117-5306-E041-8868-E0E9F7E6380D,sudo,ta1-trace-2
1557844899.099:1745035558,7FA4C117-5306-E041-8868-E0E9F7E6380D:sudo,CHANGE_PRINCIPAL:update,A9F7BF32-E610-F167-B72C-E3E8B093A2BC,sudo,ta1-trace-2
