host,stage,detection_timestamp,source,SYSCALL,detection_details,threat_Score,certainity_Score
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
theia,1,2018-04-12T14:31:54.000000000-04:00,/bin/bash:1A4ACACD-0200-0000-0000-000000000020,CONNECT,69.20.49.234:80,2.1435469250725863,10.0
